HATONUEVO,CO-LAG,44378,44
MAICAO,CO-LAG,44430,44
MANAURE,CO-LAG,44560,44
RIOHACHA,CO-LAG,44001,44
SAN JUAN DEL CESAR,CO-LAG,44650,44
URIBIA,CO-LAG,44847,44
URUMITA,CO-LAG,44855,44
LA JAGUA DEL PILAR,CO-LAG,44420,44
CONCORDIA,CO-MAG,47205,47
SALAMINA,CO-MAG,47675,47
SANTA MARTA,CO-MAG,47001,47
NUEVA GRANADA,CO-MAG,47460,47
SAN SEBASTIAN DE BUENAVISTA,CO-MAG,47692,47
SITIONUEVO,CO-MAG,47745,47
ZONA BANANERA,CO-MAG,47980,47
ALGARROBO,CO-MAG,47030,47
ARACATACA,CO-MAG,47053,47
CHIVOLO,CO-MAG,47170,47
CIENAGA,CO-MAG,47189,47
EL BANCO,CO-MAG,47245,47
EL RETEN,CO-MAG,47268,47
FUNDACION,CO-MAG,47288,47
GUAMAL,CO-MAG,47318,47
PIVIJAY,CO-MAG,47551,47
PLATO,CO-MAG,47555,47
REMOLINO,CO-MAG,47605,47
SANTA ANA,CO-MAG,47707,47
TENERIFE,CO-MAG,47798,47
ARIGUANI,CO-MAG,47058,47
CERRO DE SAN ANTONIO,CO-MAG,47161,47
EL PINON,CO-MAG,47258,47
PEDRAZA,CO-MAG,47541,47
PIJINO DEL CARMEN,CO-MAG,47545,47
PUEBLOVIEJO,CO-MAG,47570,47
SABANAS DE SAN ANGEL,CO-MAG,47660,47
SAN ZENON,CO-MAG,47703,47
SANTA BARBARA DE PINTO,CO-MAG,47720,47
ZAPAYAN,CO-MAG,47960,47
GRANADA,CO-MET,50313,50
PUERTO RICO,CO-MET,50590,50
SAN MARTIN,CO-MET,50689,50
GUAMAL,CO-MET,50318,50
ACACIAS,CO-MET,50006,50
BARRANCA DE UPIA,CO-MET,50110,50
CABUYARO,CO-MET,50124,50
CASTILLA LA NUEVA,CO-MET,50150,50
CUMARAL,CO-MET,50226,50
EL CASTILLO,CO-MET,50251,50
FUENTE DE ORO,CO-MET,50287,50
LEJANIAS,CO-MET,50400,50
MESETAS,CO-MET,50330,50
PUERTO CONCORDIA,CO-MET,50450,50
PUERTO GAITAN,CO-MET,50568,50
PUERTO LLERAS,CO-MET,50577,50
PUERTO LOPEZ,CO-MET,50573,50
RESTREPO,CO-MET,50606,50
SAN JUAN DE ARAMA,CO-MET,50683,50
SAN LUIS DE CUBARRAL,CO-MET,50223,50
VILLAVICENCIO,CO-MET,50001,50
VISTAHERMOSA,CO-MET,50711,50
URIBE,CO-MET,50370,50
EL CALVARIO,CO-MET,50245,50
EL DORADO,CO-MET,50270,50
LA MACARENA,CO-MET,50350,50
MAPIRIPAN,CO-MET,50325,50
SAN CARLOS DE GUAROA,CO-MET,50680,50
SAN JUANITO,CO-MET,50686,50
LA UNION,CO-NAR,52399,52
SANTA BARBARA,CO-NAR,52696,52
BELEN,CO-NAR,52083,52
SAN LORENZO,CO-NAR,52687,52
EL TAMBO,CO-NAR,52260,52
RICAURTE,CO-NAR,52612,52
ALBAN,CO-NAR,52019,52
LA FLORIDA,CO-NAR,52381,52
MOSQUERA,CO-NAR,52473,52
SAN BERNARDO,CO-NAR,52685,52
LOS ANDES,CO-NAR,52418,52
ALDANA,CO-NAR,52022,52
CONTADERO,CO-NAR,52210,52
CUMBITARA,CO-NAR,52233,52
FUNES,CO-NAR,52287,52
ILES,CO-NAR,52352,52
IMUES,CO-NAR,52354,52
LA LLANADA,CO-NAR,52385,52
LINARES,CO-NAR,52411,52
OSPINA,CO-NAR,52506,52
PROVIDENCIA,CO-NAR,52565,52
SAN PEDRO DE CARTAGO,CO-NAR,52694,52
ANCUYA,CO-NAR,52036,52
BARBACOAS,CO-NAR,52079,52
BUESACO,CO-NAR,52110,52
CONSACA,CO-NAR,52207,52
CORDOBA,CO-NAR,52215,52
CUMBAL,CO-NAR,52227,52
EL CHARCO,CO-NAR,52250,52
EL ROSARIO,CO-NAR,52256,52
GUACHUCAL,CO-NAR,52317,52
GUAITARILLA,CO-NAR,52320,52
GUALMATAN,CO-NAR,52323,52
IPIALES,CO-NAR,52356,52
LA CRUZ,CO-NAR,52378,52
LEIVA,CO-NAR,52405,52
PASTO,CO-NAR,52001,52
POLICARPA,CO-NAR,52540,52
POTOSI,CO-NAR,52560,52
PUERRES,CO-NAR,52573,52
PUPIALES,CO-NAR,52585,52
SAMANIEGO,CO-NAR,52678,52
SAN PABLO,CO-NAR,52693,52
SANDONA,CO-NAR,52683,52
SAPUYES,CO-NAR,52720,52
TAMINANGO,CO-NAR,52786,52
TANGUA,CO-NAR,52788,52
TUQUERRES,CO-NAR,52838,52
YACUANQUER,CO-NAR,52885,52
COLON,CO-NAR,52203,52
ARBOLEDA,CO-NAR,52051,52
CHACHAGUI,CO-NAR,52240,52
CUASPUD,CO-NAR,52224,52
EL PENOL,CO-NAR,52254,52
EL TABLON DE GOMEZ,CO-NAR,52258,52
FRANCISCO PIZARRO,CO-NAR,52520,52
LA TOLA,CO-NAR,52390,52
MAGUI,CO-NAR,52427,52
MALLAMA,CO-NAR,52435,52
NARINO,CO-NAR,52480,52
OLAYA HERRERA,CO-NAR,52490,52
ROBERTO PAYAN,CO-NAR,52621,52
SAN ANDRES DE TUMACO,CO-NAR,52835,52
SANTACRUZ,CO-NAR,52699,52
SANTIAGO,CO-NSA,54680,54
TOLEDO,CO-NSA,54820,54
SAN CAYETANO,CO-NSA,54673,54
BUCARASICA,CO-NSA,54109,54
CACOTA,CO-NSA,54125,54
LA PLAYA,CO-NSA,54398,54
MUTISCUA,CO-NSA,54480,54
PAMPLONITA,CO-NSA,54520,54
SAN CALIXTO,CO-NSA,54670,54
ABREGO,CO-NSA,54003,54
ARBOLEDAS,CO-NSA,54051,54
BOCHALEMA,CO-NSA,54099,54
CACHIRA,CO-NSA,54128,54
CHINACOTA,CO-NSA,54172,54
CHITAGA,CO-NSA,54174,54
CONVENCION,CO-NSA,54206,54
CUCUTA,CO-NSA,54001,54
CUCUTILLA,CO-NSA,54223,54
DURANIA,CO-NSA,54239,54
EL CARMEN,CO-NSA,54245,54
EL ZULIA,CO-NSA,54261,54
GRAMALOTE,CO-NSA,54313,54
HERRAN,CO-NSA,54347,54
LA ESPERANZA,CO-NSA,54385,54
LOS PATIOS,CO-NSA,54405,54
LOURDES,CO-NSA,54418,54
PAMPLONA,CO-NSA,54518,54
PUERTO SANTANDER,CO-NSA,54553,54
RAGONVALIA,CO-NSA,54599,54
SALAZAR,CO-NSA,54660,54
SARDINATA,CO-NSA,54720,54
SILOS,CO-NSA,54743,54
TEORAMA,CO-NSA,54800,54
TIBU,CO-NSA,54810,54
VILLA CARO,CO-NSA,54871,54
VILLA DEL ROSARIO,CO-NSA,54874,54
EL TARRA,CO-NSA,54250,54
HACARI,CO-NSA,54344,54
LABATECA,CO-NSA,54377,54
OCANA,CO-NSA,54498,54
SANTIAGO,CO-PUT,86760,86
SAN FRANCISCO,CO-PUT,86755,86
SAN MIGUEL,CO-PUT,86757,86
VALLE DEL GUAMUEZ,CO-PUT,86865,86
COLON,CO-PUT,86219,86
MOCOA,CO-PUT,86001,86
ORITO,CO-PUT,86320,86
PUERTO ASIS,CO-PUT,86568,86
PUERTO CAICEDO,CO-PUT,86569,86
PUERTO GUZMAN,CO-PUT,86571,86
SIBUNDOY,CO-PUT,86749,86
VILLAGARZON,CO-PUT,86885,86
PUERTO LEGUIZAMO,CO-PUT,86573,86
ARMENIA,CO-QUI,63001,63
BUENAVISTA,CO-QUI,63111,63
CORDOBA,CO-QUI,63212,63
CALARCA,CO-QUI,63130,63
CIRCASIA,CO-QUI,63190,63
FILANDIA,CO-QUI,63272,63
GENOVA,CO-QUI,63302,63
LA TEBAIDA,CO-QUI,63401,63
MONTENEGRO,CO-QUI,63470,63
PIJAO,CO-QUI,63548,63
QUIMBAYA,CO-QUI,63594,63
SALENTO,CO-QUI,63690,63
BALBOA,CO-RIS,66075,66
APIA,CO-RIS,66045,66
BELEN DE UMBRIA,CO-RIS,66088,66
DOS QUEBRADAS,CO-RIS,66170,66
GUATICA,CO-RIS,66318,66
LA CELIA,CO-RIS,66383,66
LA VIRGINIA,CO-RIS,66400,66
MARSELLA,CO-RIS,66440,66
MISTRATO,CO-RIS,66456,66
PEREIRA,CO-RIS,66001,66
QUINCHIA,CO-RIS,66594,66
SANTA ROSA DE CABAL,CO-RIS,66682,66
SANTUARIO,CO-RIS,66687,66
PUEBLO RICO,CO-RIS,66572,66
PROVIDENCIA Y SANTA CATALINA,CO-SAP,88564,88
SAN ANDReS,CO-SAP,88001,88
BARBOSA,CO-SAN,68077,68
CONCEPCION,CO-SAN,68207,68
RIONEGRO,CO-SAN,68615,68
SANTA BARBARA,CO-SAN,68705,68
VILLANUEVA,CO-SAN,68872,68
ALBANIA,CO-SAN,68020,68
BOLIVAR,CO-SAN,68101,68
CHIMA,CO-SAN,68176,68
CABRERA,CO-SAN,68121,68
GUADALUPE,CO-SAN,68320,68
SAN MIGUEL,CO-SAN,68686,68
EL CARMEN DE CHUCURI,CO-SAN,68235,68
ENCISO,CO-SAN,68266,68
GALAN,CO-SAN,68296,68
MOLAGAVITA,CO-SAN,68468,68
PARAMO,CO-SAN,68533,68
ARATOCA,CO-SAN,68051,68
BARICHARA,CO-SAN,68079,68
BARRANCABERMEJA,CO-SAN,68081,68
BUCARAMANGA,CO-SAN,68001,68
CALIFORNIA,CO-SAN,68132,68
CAPITANEJO,CO-SAN,68147,68
CEPITA,CO-SAN,68160,68
CERRITO,CO-SAN,68162,68
CHARALA,CO-SAN,68167,68
CHARTA,CO-SAN,68169,68
CIMITARRA,CO-SAN,68190,68
CONTRATACION,CO-SAN,68211,68
CURITI,CO-SAN,68229,68
EL PLAYON,CO-SAN,68255,68
FLORIAN,CO-SAN,68271,68
FLORIDABLANCA,CO-SAN,68276,68
GIRON,CO-SAN,68307,68
GUACA,CO-SAN,68318,68
GUAVATA,CO-SAN,68324,68
JESUS MARIA,CO-SAN,68368,68
LA BELLEZA,CO-SAN,68377,68
LA PAZ,CO-SAN,68397,68
LANDAZURI,CO-SAN,68385,68
LEBRIJA,CO-SAN,68406,68
LOS SANTOS,CO-SAN,68418,68
MALAGA,CO-SAN,68432,68
MATANZA,CO-SAN,68444,68
MOGOTES,CO-SAN,68464,68
OIBA,CO-SAN,68500,68
ONZAGA,CO-SAN,68502,68
PIEDECUESTA,CO-SAN,68547,68
PINCHOTE,CO-SAN,68549,68
PUENTE NACIONAL,CO-SAN,68572,68
PUERTO WILCHES,CO-SAN,68575,68
SABANA DE TORRES,CO-SAN,68655,68
SAN ANDRES,CO-SAN,68669,68
SAN GIL,CO-SAN,68679,68
SAN VICENTE DE CHUCURI,CO-SAN,68689,68
SIMACOTA,CO-SAN,68745,68
SOCORRO,CO-SAN,68755,68
SUAITA,CO-SAN,68770,68
SURATA,CO-SAN,68780,68
VALLE DE SAN JOSE,CO-SAN,68855,68
VELEZ,CO-SAN,68861,68
VETAS,CO-SAN,68867,68
ZAPATOCA,CO-SAN,68895,68
BETULIA,CO-SAN,68092,68
SUCRE,CO-SAN,68773,68
AGUADA,CO-SAN,68013,68
CARCASI,CO-SAN,68152,68
CHIPATA,CO-SAN,68179,68
CONFINES,CO-SAN,68209,68
COROMORO,CO-SAN,68217,68
EL GUACAMAYO,CO-SAN,68245,68
EL PENON,CO-SAN,68250,68
ENCINO,CO-SAN,68264,68
GAMBITA,CO-SAN,68298,68
GUAPOTA,CO-SAN,68322,68
GUEPSA,CO-SAN,68327,68
HATO,CO-SAN,68344,68
JORDAN,CO-SAN,68370,68
MACARAVITA,CO-SAN,68425,68
OCAMONTE,CO-SAN,68498,68
PALMAR,CO-SAN,68522,68
PALMAS DEL SOCORRO,CO-SAN,68524,68
PUERTO PARRA,CO-SAN,68573,68
SAN BENITO,CO-SAN,68673,68
SAN JOAQUIN,CO-SAN,68682,68
SAN JOSE DE MIRANDA,CO-SAN,68684,68
SANTA HELENA DEL OPON,CO-SAN,68720,68
TONA,CO-SAN,68820,68
LA UNION,CO-SUC,70400,70
BUENAVISTA,CO-SUC,70110,70
SAN PEDRO,CO-SUC,70717,70
COROZAL,CO-SUC,70215,70
GALERAS,CO-SUC,70235,70
GUARANDA,CO-SUC,70265,70
LOS PALMITOS,CO-SUC,70418,70
MAJAGUAL,CO-SUC,70429,70
OVEJAS,CO-SUC,70508,70
PALMITO,CO-SUC,70523,70
SAMPUES,CO-SUC,70670,70
SAN MARCOS,CO-SUC,70708,70
SAN ONOFRE,CO-SUC,70713,70
SINCELEJO,CO-SUC,70001,70
SUCRE,CO-SUC,70771,70
TOLU VIEJO,CO-SUC,70823,70
CAIMITO,CO-SUC,70124,70
CHALAN,CO-SUC,70230,70
COLOSO,CO-SUC,70204,70
COVENAS,CO-SUC,70221,70
EL ROBLE,CO-SUC,70233,70
MORROA,CO-SUC,70473,70
SAN BENITO ABAD,CO-SUC,70678,70
SAN JUAN DE BETULIA,CO-SUC,70702,70
SAN LUIS DE SINCE,CO-SUC,70742,70
SANTIAGO DE TOLU,CO-SUC,70820,70
SAN LUIS,CO-TOL,73678,73
SANTA ISABEL,CO-TOL,73686,73
SUAREZ,CO-TOL,73770,73
ALPUJARRA,CO-TOL,73024,73
ALVARADO,CO-TOL,73026,73
AMBALEMA,CO-TOL,73030,73
ANZOATEGUI,CO-TOL,73043,73
ARMERO GUAYABAL,CO-TOL,73055,73
ATACO,CO-TOL,73067,73
CAJAMARCA,CO-TOL,73124,73
CARMEN DE APICALA,CO-TOL,73148,73
CASABIANCA,CO-TOL,73152,73
CHAPARRAL,CO-TOL,73168,73
COYAIMA,CO-TOL,73217,73
CUNDAY,CO-TOL,73226,73
DOLORES,CO-TOL,73236,73
ESPINAL,CO-TOL,73268,73
FALAN,CO-TOL,73270,73
FLANDES,CO-TOL,73275,73
FRESNO,CO-TOL,73283,73
GUAMO,CO-TOL,73319,73
HERVEO,CO-TOL,73347,73
HONDA,CO-TOL,73349,73
IBAGUE,CO-TOL,73001,73
ICONONZO,CO-TOL,73352,73
LERIDA,CO-TOL,73408,73
LIBANO,CO-TOL,73411,73
MELGAR,CO-TOL,73449,73
MURILLO,CO-TOL,73461,73
NATAGAIMA,CO-TOL,73483,73
ORTEGA,CO-TOL,73504,73
PALOCABILDO,CO-TOL,73520,73
PIEDRAS,CO-TOL,73547,73
PLANADAS,CO-TOL,73555,73
PRADO,CO-TOL,73563,73
PURIFICACION,CO-TOL,73585,73
RIOBLANCO,CO-TOL,73616,73
RONCESVALLES,CO-TOL,73622,73
ROVIRA,CO-TOL,73624,73
SAN ANTONIO,CO-TOL,73675,73
VALLE DE SAN JUAN,CO-TOL,73854,73
VENADILLO,CO-TOL,73861,73
VILLAHERMOSA,CO-TOL,73870,73
VILLARRICA,CO-TOL,73873,73
COELLO,CO-TOL,73200,73
SALDANA,CO-TOL,73671,73
SAN SEBASTIAN DE MARIQUITA,CO-TOL,73443,73
ARGELIA,CO-VAC,76054,76
LA UNION,CO-VAC,76400,76
VERSALLES,CO-VAC,76863,76
CANDELARIA,CO-VAC,76130,76
BOLIVAR,CO-VAC,76100,76
RIOFRIO,CO-VAC,76616,76
SEVILLA,CO-VAC,76736,76
RESTREPO,CO-VAC,76606,76
SAN PEDRO,CO-VAC,76670,76
ALCALA,CO-VAC,76020,76
ANDALUCIA,CO-VAC,76036,76
ANSERMANUEVO,CO-VAC,76041,76
BUENAVENTURA,CO-VAC,76109,76
BUGALAGRANDE,CO-VAC,76113,76
CAICEDONIA,CO-VAC,76122,76
CALI,CO-VAC,76001,76
CARTAGO,CO-VAC,76147,76
DAGUA,CO-VAC,76233,76
EL AGUILA,CO-VAC,76243,76
EL CAIRO,CO-VAC,76246,76
EL CERRITO,CO-VAC,76248,76
EL DOVIO,CO-VAC,76250,76
FLORIDA,CO-VAC,76275,76
GINEBRA,CO-VAC,76306,76
GUACARI,CO-VAC,76318,76
JAMUNDI,CO-VAC,76364,76
LA CUMBRE,CO-VAC,76377,76
LA VICTORIA,CO-VAC,76403,76
OBANDO,CO-VAC,76497,76
PALMIRA,CO-VAC,76520,76
PRADERA,CO-VAC,76563,76
ROLDANILLO,CO-VAC,76622,76
TORO,CO-VAC,76823,76
TRUJILLO,CO-VAC,76828,76
TULUA,CO-VAC,76834,76
ULLOA,CO-VAC,76845,76
VIJES,CO-VAC,76869,76
YOTOCO,CO-VAC,76890,76
YUMBO,CO-VAC,76892,76
ZARZAL,CO-VAC,76895,76
CALIMA,CO-VAC,76126,76
GUADALAJARA DE BUGA,CO-VAC,76111,76
CARURU,CO-VAU,97161,97
MITÚ,CO-VAU,97001,97
PACOA,CO-VAU,97511,97
PAPUNAHUA,CO-VAU,97777,97
TARAIRA,CO-VAU,97666,97
YAVARATÉ,CO-VAU,97889,97
CUMARIBO,CO-VID,99773,99
LA PRIMAVERA,CO-VID,99524,99
PUERTO CARREÑO,CO-VID,99001,99
SANTA ROSALÍA,CO-VID,99624,99
